uri,book_id,name,author_name,author_movement,genre,abstract,Rating_1,Rating_2,Rating_3,Rating_4,Rating_5,Avg_Rating
http://dbpedia.org/resource/Trapped_in_the_Saturday_Matinee,938,Trapped in the Saturday Matinee,Joe R. Lansdale,Splatterpunk,Horror fiction,"Trapped in the Saturday Matinee is a collection of short stories written by American author Joe R. Lansdale. In the introduction Mr. Lansdale states 'This collection gathers together some early work, which I like, and it also contains stories, for one reason or another, missed their audience. There are also newer material that I treasure, some that has never been gathered under one roof, and there are others written specifically for this volume.''I love this collection. It’s a mixture of nostalgia and maturity, the reworking of others’ work and the discovery of my own voice.I like to write introductions as a way of inviting you into my house of stories. But now I’ll leave you to it. Just wander from room to room, and take your time. While you’re here, make yourself at home. But please . . . try not to break the furniture on your way out.'",695,7094,4236,6342,1691,3.06182071991225
http://dbpedia.org/resource/Marginalia_(collection),1489,Marginalia (collection),H. P. Lovecraft,Cosmicism,Horror fiction,"Marginalia is a collection of Fantasy, Horror and Science fiction short stories, essays, biography and poetry by and about the American author H. P. Lovecraft. It was released in 1944 and was the third collection of Lovecraft's work published by Arkham House.  2,035 copies were printed.The contents of this volume were selected by August Derleth and Donald Wandrei.  The dust-jacket art is a reproduction of Virgil Finlay's illustration for Lovecraft's story 'The Shunned House.'",5467,4962,4681,2098,7655,3.06081325664642
http://dbpedia.org/resource/Mr._George_and_Other_Odd_Persons,1178,Mr. George and Other Odd Persons,August Derleth,Cosmicism,Horror fiction,"Mr. George and Other Odd Persons is a collection of fantasy and horror short stories by American author August Derleth written under the pseudonym of Stephen Grendon. It was released in 1963 by Arkham House in an edition of 2,546 copies.  Most of the stories had appeared previously in the magazine Weird Tales.  Two appeared in The Arkham Sampler.  The title story was dramatized for the Thriller TV series.",7810,7298,8177,7109,9101,3.0605899480947
http://dbpedia.org/resource/Skull-Face_and_Others,1939,Skull-Face and Others,Robert E. Howard,Sword and sorcery,Horror fiction,"Skull-Face and Others is a collection of fantasy and horror short stories by author Robert E. Howard. It was the author's third book and was published by Arkham House in 1946 in an edition of 3,004 copies.Most of the stories had originally appeared in the magazine Weird Tales.",9681,5889,3952,8395,9506,3.05761162921198
http://dbpedia.org/resource/The_Trail_of_Cthulhu,1341,The Trail of Cthulhu,August Derleth,Cosmicism,Horror fiction,"The Trail of Cthulhu is a series of interconnected short stories written by August Derleth as part of the Cthulhu Mythos genre of horror fiction. The stories chronicle the struggles of Laban Shrewsbury and his companions against the Great Old Ones, particularly Cthulhu.The stories were originally published in Weird Tales from 1944 to 1952, and were republished in collected form as The Trail of Cthulhu by Arkham House in 1962 [1] in an edition of 2,470 copies.",4616,9527,9189,2015,9069,3.04050441655044
http://dbpedia.org/resource/Diary_(novel),460,Diary (novel),Chuck Palahniuk,Postmodern literature,Horror fiction,"Diary is a 2003 novel by Chuck Palahniuk. The book is written like a diary. Its protagonist is Misty Wilmot, a once-promising young artist currently working as a waitress in a hotel. Her husband, a contractor, is in a coma after a suicide attempt. According to the description on the back of Diary, Misty 'soon finds herself a pawn in a larger conspiracy that threatens to cost hundreds of lives.'Diary loosely falls into the modern horror genre, putting aside violence and shock tactics in favour of psychological scares and dark humor.The audio version of Diary is narrated by actress Martha Plimpton.",1961,8412,9811,6591,3471,3.03964160550155
http://dbpedia.org/resource/Prisoner_489,932,Prisoner 489,Joe R. Lansdale,Splatterpunk,Horror fiction,"Prisoner 489 is a horror novella written by American author Joe R. Lansdale. It tells the story of prison workers who help staff a fictional island prison where only the worst of the worst are housed. Most are on death row scheduled to be executed in the electric chair. In the potter's field graveyard the headstones are only marked with numbers in the order in which they were put to death. So prisoner 489 is the four hundred and eighty ninth to be executed. The workers are only maintenance employees and have little contact with the inmates. They have only heard wild rumors about prisoner 489, some quite unbelievable. However on the night of the execution things go very wrong and the men find themselves to be terrorized and have to fight for their very lives.",9277,1041,9384,6277,7289,3.03787423349766
http://dbpedia.org/resource/At_the_Mountains_of_Madness_and_Other_Novels,1174,At the Mountains of Madness and Other Novels,H. P. Lovecraft,Cosmicism,Horror fiction,"At the Mountains of Madness and Other Novels is a collection of stories by American author H. P. Lovecraft. It was originally published in 1964  by Arkham House in an edition of 3,552 copies. The true first edition has no head- or tailbands and features a green dustjacket (as depicted right). (Later states of the dustjacket are red and orange).The collection was revised in 1986 by S. T. Joshi, replacing the introduction by August Derleth for one by Joshi and another by James Turner. It was published in an edition of 3,990 copies, designated a 'corrected 5th printing'.",8347,4733,822,4160,9067,3.03195842087803
http://dbpedia.org/resource/The_Shadow_over_Innsmouth,1179,The Shadow over Innsmouth,H. P. Lovecraft,Cosmicism,Horror fiction,"The Shadow over Innsmouth is a horror novella by H. P. Lovecraft, written in November–December 1931.  It forms part of the Cthulhu Mythos, using its motif of a malign undersea civilization. It references several shared elements of the Mythos, including place-names, mythical creatures and invocations.The narrator is a student on an antiquarian tour of New England. He sees a piece of exotic jewelry in a museum, and learns that its source is the nearby decrepit seaport of Innsmouth.  He travels to Innsmouth and observes disturbing events and people. A local resident tells him a horrifying story of aquatic monsters who can interbreed with humans to produce amphibian hybrids.  The student is tricked into staying overnight in the town, and he is attacked in his hotel.  He flees, but finds that his pursuers are the hybrid monsters of his informant’s story. He alerts the authorities, who take drastic action.  He then discovers that he has alien ancestors and must eventually return to the sea.It is the only Lovecraft story which was published in book form during his lifetime.According to L Sprague de Camp, Lovecraft distrusted his ability to narrate action, and the story is unusual in that Lovecraft includes in chapter IV a sustained and effective piece of action writing.",7147,9916,9069,6754,8446,2.98635439852898
http://dbpedia.org/resource/At_the_Mountains_of_Madness,1189,At the Mountains of Madness,H. P. Lovecraft,Cosmicism,Horror fiction,"At the Mountains of Madness is a novella by horror writer H. P. Lovecraft, written in February/March 1931 and rejected that year by Weird Tales editor Farnsworth Wright on the grounds of its length. It was originally serialized in the February, March and April 1936 issues of Astounding Stories. It has been reproduced in numerous collections.The story details the events of a disastrous expedition to the Antarctic continent in September of 1930 and what was found there by a group of explorers led by the narrator, Dr. William Dyer of Miskatonic University. Throughout the story, Dyer details a series of previously untold events in the hope of deterring another group of explorers who wish to return to the continent. The novella's title is derived from a line in 'The Hashish Man,' a short story by fantasy writer Edward Plunkett, Lord Dunsany: 'And we came at last to those ivory hills that are named the Mountains of Madness...'The story has inadvertently popularized the concept of ancient astronauts, as well as Antarctica’s place in the “ancient astronaut mythology”.",8493,1984,4244,1418,8309,2.96179646596859
http://dbpedia.org/resource/Three_Tales_of_Horror,1488,Three Tales of Horror,H. P. Lovecraft,Cosmicism,Horror fiction,"Three Tales of Horror is an illustrated collection of stories by American author H. P. Lovecraft. It was released in 1967 by Arkham House in an edition of 1,522 copies.  The book includes 15 drawings by American artist Lee Brown Coye.",4520,8904,9857,6407,5095,2.96127418566541
http://dbpedia.org/resource/The_Jewel_of_Seven_Stars,1505,The Jewel of Seven Stars,Bram Stoker,Victorian literature,Horror fiction,"The Jewel of Seven Stars is a 1903 horror novel by Bram Stoker. The story is a first-person narrative of a young man pulled into an archaeologist's plot to revive Queen Tera, an ancient Egyptian mummy. The novel explores common fin-de-siecle themes such as imperialism, the rise of the New Woman and feminism, and societal progress.",9933,6654,8763,6735,9081,2.96057426031191
http://dbpedia.org/resource/The_Dark_Man_and_Others,1938,The Dark Man and Others,Robert E. Howard,Weird fiction,Horror fiction,"The Dark Man and Others is a collection of fantasy and horror short stories by American author Robert E. Howard. It was released in 1963 by Arkham House in an edition of 2,029 copies and was the author's second collection to be published by Arkham House.  Most of the stories had appeared previously in the magazine Weird Tales.",1655,9755,499,7376,2290,2.94859791425261
